DGRP_397,50.00,39.84,0.80,0.04
DGRP_399,55.52,37.92,0.58,0.86
DGRP_40,67.33,41.60,0.76,0.88
DGRP_405,58.72,45.39,0.84,0.88
DGRP_406,59.06,41.60,0.84,0.12
DGRP_409,51.04,42.24,0.88,0.40
DGRP_41,77.71,55.40,0.56,0.52
DGRP_42,39.84,21.28,0.68,0.64
DGRP_426,54.60,42.12,0.52,0.40
DGRP_427,53.25,42.40,0.78,0.72
DGRP_437,64.51,45.31,0.60,0.58
DGRP_439,50.50,37.12,0.48,0.68
DGRP_440,70.35,40.33,1.00,0.64
DGRP_441,69.12,53.48,1.00,0.25
DGRP_443,58.08,49.92,0.92,0.48
DGRP_45,49.44,36.32,0.20,0.20
DGRP_461,40.48,26.61,0.64,0.36
DGRP_48,78.88,56.32,0.76,0.60
DGRP_486,68.80,45.92,0.59,0.76
DGRP_49,66.08,49.31,1.00,0.60
DGRP_491,78.40,46.72,0.52,0.52
DGRP_492,70.27,61.45,0.96,0.80
DGRP_502,42.61,30.88,0.67,0.16
DGRP_505,41.63,33.80,0.92,0.20
DGRP_508,52.96,59.04,0.24,0.44
DGRP_513,44.64,36.48,0.96,0.24
DGRP_517,44.32,47.68,0.55,0.62
DGRP_528,61.22,40.82,0.80,0.48
DGRP_530,71.34,51.04,0.96,0.56
DGRP_531,56.00,43.47,0.44,0.60
DGRP_535,60.80,40.34,0.92,0.24
DGRP_551,55.84,36.80,0.96,0.52
DGRP_555,50.88,41.44,0.76,0.44
DGRP_559,54.53,48.65,0.80,0.32
DGRP_563,57.76,38.40,0.90,0.76
DGRP_566,59.84,44.32,0.72,0.32
DGRP_57,48.64,34.56,1.00,1.00
DGRP_584,62.08,46.88,0.80,0.12
DGRP_589,64.32,49.00,0.96,0.12
DGRP_59,45.06,35.52,0.76,0.40
DGRP_595,56.82,37.33,0.88,0.68
DGRP_596,70.88,47.36,0.48,0.24
DGRP_627,48.48,40.96,0.76,0.16
DGRP_630,68.09,45.20,0.36,0.28
DGRP_634,55.51,42.67,0.36,0.56
DGRP_639,56.80,37.88,0.47,0.70
DGRP_642,89.00,55.77,0.68,0.40
DGRP_646,77.71,64.48,0.08,0.20
DGRP_69,49.63,35.00,0.50,0.40
DGRP_703,45.60,48.00,0.68,0.32
DGRP_705,74.67,67.67,0.32,0.32
DGRP_707,80.49,57.67,0.24,0.86
DGRP_712,39.84,35.20,0.60,0.76
DGRP_714,74.61,44.00,0.71,0.27
DGRP_716,87.04,43.52,0.88,0.48
DGRP_721,63.33,49.33,0.16,0.16
DGRP_727,46.71,36.14,0.96,0.52
DGRP_73,73.92,51.10,0.92,0.44
DGRP_730,68.73,53.92,0.94,0.56
DGRP_732,40.00,30.08,0.66,0.94
DGRP_737,66.40,45.28,0.84,0.60
DGRP_738,46.08,34.88,0.96,0.48
DGRP_748,63.68,40.96,0.68,0.56
DGRP_75,90.24,67.84,0.80,0.84
DGRP_757,54.55,40.33,0.60,0.44
DGRP_761,54.88,51.84,0.44,0.40
DGRP_765,38.08,34.61,0.60,0.80
DGRP_774,60.64,50.08,0.86,0.60
DGRP_776,79.68,57.92,0.80,0.12
DGRP_783,60.00,50.12,1.00,0.54
