DGRP_380,5.67,3.44,0.32,0.70
DGRP_381,2.36,2.55,0.40,0.28
DGRP_382,6.06,5.69,0.96,0.24
DGRP_383,3.56,3.76,0.96,0.72
DGRP_385,3.76,5.93,1.00,0.80
DGRP_386,4.84,3.68,0.96,0.04
DGRP_391,5.75,7.05,0.82,0.86
DGRP_392,4.32,5.10,0.72,0.44
DGRP_399,7.67,7.58,0.58,0.86
DGRP_40,3.05,3.44,0.76,0.88
DGRP_405,4.71,5.26,0.84,0.88
DGRP_406,3.94,4.06,0.84,0.12
DGRP_409,3.91,3.87,0.88,0.40
DGRP_41,4.50,4.60,0.56,0.52
DGRP_42,3.57,2.48,0.68,0.64
DGRP_426,3.06,3.64,0.52,0.40
DGRP_427,7.06,7.25,0.78,0.72
DGRP_437,4.91,4.95,0.60,0.58
DGRP_439,6.09,5.72,0.48,0.68
DGRP_440,4.96,5.78,1.00,0.64
DGRP_441,2.38,2.26,1.00,0.25
DGRP_443,4.88,5.29,0.92,0.48
DGRP_45,3.22,3.01,0.20,0.20
DGRP_461,2.86,2.31,0.64,0.36
DGRP_486,5.95,6.34,0.59,0.76
DGRP_49,3.40,3.76,1.00,0.60
DGRP_491,2.86,2.75,0.52,0.52
DGRP_492,3.70,3.45,0.96,0.80
DGRP_502,3.71,4.48,0.67,0.16
DGRP_508,2.84,3.22,0.24,0.44
DGRP_509,3.85,3.35,0.56,1.00
DGRP_513,3.79,3.83,0.96,0.24
DGRP_517,5.70,5.81,0.55,0.62
DGRP_530,3.79,3.71,0.96,0.56
DGRP_531,3.78,4.50,0.44,0.60
DGRP_535,4.30,4.12,0.92,0.24
DGRP_555,5.69,6.81,0.76,0.44
DGRP_563,3.43,3.10,0.90,0.76
DGRP_57,3.49,4.56,1.00,1.00
DGRP_584,5.09,4.78,0.80,0.12
DGRP_589,4.16,4.48,0.96,0.12
DGRP_59,4.07,4.72,0.76,0.40
DGRP_595,4.59,4.41,0.88,0.68
DGRP_639,3.61,4.49,0.47,0.70
DGRP_642,2.96,4.18,0.68,0.40
DGRP_646,2.87,3.25,0.08,0.20
DGRP_69,4.71,4.30,0.50,0.40
DGRP_703,3.78,4.41,0.68,0.32
DGRP_705,6.60,6.77,0.32,0.32
DGRP_707,6.82,6.90,0.24,0.86
DGRP_712,3.99,4.17,0.60,0.76
DGRP_714,5.02,5.41,0.71,0.27
DGRP_716,3.82,4.20,0.88,0.48
DGRP_721,3.89,3.99,0.16,0.16
DGRP_727,2.66,3.45,0.96,0.52
DGRP_73,3.66,4.18,0.92,0.44
DGRP_730,4.67,5.72,0.94,0.56
DGRP_732,6.67,7.22,0.66,0.94
DGRP_737,3.64,4.30,0.84,0.60
DGRP_738,4.91,6.53,0.96,0.48
DGRP_748,3.28,3.90,0.68,0.56
DGRP_75,4.19,4.73,0.80,0.84
DGRP_757,2.04,3.48,0.60,0.44
DGRP_761,5.97,6.55,0.44,0.40
DGRP_765,6.60,6.86,0.60,0.80
DGRP_774,7.14,7.03,0.86,0.60
DGRP_776,3.87,4.70,0.80,0.12
DGRP_783,5.39,5.28,1.00,0.54
DGRP_786,6.25,6.36,0.69,0.32
DGRP_787,2.78,3.68,0.44,0.20
DGRP_790,4.07,5.10,0.60,0.04
DGRP_796,5.73,5.79,0.80,0.36
DGRP_799,5.07,5.13,0.84,0.46
DGRP_801,2.20,2.85,0.96,0.80
DGRP_802,5.96,6.76,0.88,0.44
DGRP_804,4.74,5.76,0.76,0.64
DGRP_805,3.05,3.75,0.68,0.92
DGRP_808,5.46,4.50,0.64,0.80
DGRP_810,5.17,6.15,0.60,0.32
DGRP_812,3.88,4.78,0.36,0.68
DGRP_818,4.36,5.06,0.84,0.40
DGRP_819,3.46,4.40,0.88,0.44
DGRP_820,6.15,5.36,0.62,0.31
DGRP_821,3.18,4.21,0.64,0.08
DGRP_822,5.35,5.74,0.80,0.28
DGRP_83,5.18,4.86,0.72,0.76
DGRP_832,4.46,5.96,0.80,0.60
DGRP_837,3.28,4.08,0.92,0.44
DGRP_843,2.96,2.54,0.96,0.44
DGRP_849,6.07,6.94,0.96,0.84
DGRP_85,3.77,5.21,0.44,0.64
DGRP_850,2.98,4.61,0.84,0.40
DGRP_852,6.27,7.43,0.74,0.61
DGRP_853,3.52,3.89,0.88,0.68
DGRP_855,5.84,5.53,1.00,0.64
DGRP_857,3.44,3.88,0.96,0.76
DGRP_859,3.20,3.90,0.48,0.74
DGRP_861,5.02,3.96,0.84,0.76
DGRP_879,4.58,5.15,0.76,0.12
DGRP_88,2.69,2.72,0.76,0.36
DGRP_882,3.99,4.70,0.88,0.32
DGRP_884,4.45,4.17,0.76,0.64
DGRP_887,3.73,3.69,0.96,0.56
DGRP_890,3.64,3.96,0.96,0.24
DGRP_892,4.52,4.82,0.83,0.80
DGRP_894,4.17,5.08,0.80,0.48
DGRP_897,4.58,3.60,0.92,0.76
DGRP_900,4.24,4.21,0.96,0.84
DGRP_907,4.20,4.45,0.84,0.56
DGRP_908,4.28,5.05,0.72,0.80
DGRP_91,4.18,4.63,0.76,0.52
DGRP_911,3.87,4.25,0.76,0.56
DGRP_913,3.84,4.35,0.88,0.44
DGRP_93,3.40,3.74,0.56,0.12
