DGRP_340,38.414,52.242,0.92,0.40
DGRP_350,39.516,63.694,0.56,0.52
DGRP_352,40.588,57.108,0.84,0.72
DGRP_356,27.114,35.618,0.64,0.52
DGRP_357,44.138,44.129,0.64,0.60
DGRP_358,36.250,60.164,0.42,0.78
DGRP_359,56.638,53.072,0.92,0.60
DGRP_360,34.243,38.557,0.60,0.90
DGRP_361,24.734,31.867,0.60,0.56
DGRP_362,41.018,71.760,0.96,0.67
DGRP_365,39.852,41.640,0.57,0.46
DGRP_367,39.621,49.220,0.80,0.40
DGRP_370,44.571,41.162,0.96,0.60
DGRP_371,30.284,35.415,0.84,0.68
DGRP_373,58.765,57.167,0.92,0.20
DGRP_374,52.324,56.892,0.58,0.64
DGRP_375,54.613,58.063,0.70,0.84
DGRP_377,42.086,42.000,0.72,0.52
DGRP_379,62.475,71.129,0.46,0.44
DGRP_38,41.970,42.879,0.96,0.68
DGRP_380,36.328,45.897,0.32,0.70
DGRP_381,40.333,35.905,0.40,0.28
DGRP_382,45.591,41.574,0.96,0.24
DGRP_383,33.458,44.754,0.96,0.72
DGRP_385,38.452,46.729,1.00,0.80
DGRP_386,53.211,46.412,0.96,0.04
DGRP_391,36.791,37.273,0.82,0.86
DGRP_392,36.634,42.937,0.72,0.44
DGRP_399,44.700,49.265,0.58,0.86
DGRP_40,51.620,42.104,0.76,0.88
DGRP_405,43.485,40.677,0.84,0.88
DGRP_406,29.072,28.691,0.84,0.12
DGRP_409,29.339,15.655,0.88,0.40
DGRP_41,47.370,46.481,0.56,0.52
DGRP_42,32.672,32.894,0.68,0.64
DGRP_426,42.529,50.529,0.52,0.40
DGRP_427,41.000,37.857,0.78,0.72
DGRP_437,60.781,68.623,0.60,0.58
DGRP_439,32.545,33.818,0.48,0.68
DGRP_440,25.552,24.662,1.00,0.64
DGRP_441,57.515,53.297,1.00,0.25
DGRP_443,25.722,50.591,0.92,0.48
DGRP_45,44.091,48.536,0.20,0.20
DGRP_461,29.940,34.197,0.64,0.36
DGRP_486,39.500,34.500,0.59,0.76
DGRP_49,37.048,38.161,1.00,0.60
DGRP_491,52.359,48.500,0.52,0.52
DGRP_492,49.607,55.148,0.96,0.80
DGRP_502,48.864,50.667,0.67,0.16
DGRP_508,47.141,44.758,0.24,0.44
DGRP_509,56.329,49.435,0.56,1.00
DGRP_513,38.636,40.692,0.96,0.24
DGRP_517,58.319,49.375,0.55,0.62
DGRP_530,40.106,41.364,0.96,0.56
DGRP_531,39.109,43.710,0.44,0.60
DGRP_535,33.542,34.162,0.92,0.24
DGRP_555,46.015,43.721,0.76,0.44
DGRP_563,45.403,47.175,0.90,0.76
DGRP_57,36.901,39.597,1.00,1.00
DGRP_584,46.183,48.145,0.80,0.12
DGRP_589,48.844,54.475,0.96,0.12
DGRP_59,54.621,57.000,0.76,0.40
DGRP_595,44.698,47.778,0.88,0.68
DGRP_639,53.741,50.661,0.47,0.70
DGRP_642,57.118,35.232,0.68,0.40
DGRP_646,53.351,31.286,0.08,0.20
DGRP_69,35.349,31.875,0.50,0.40
DGRP_703,23.532,26.328,0.68,0.32
DGRP_705,45.108,51.125,0.32,0.32
DGRP_707,48.439,53.632,0.24,0.86
DGRP_712,37.246,43.516,0.60,0.76
DGRP_714,47.984,41.525,0.71,0.27
DGRP_716,40.266,45.210,0.88,0.48
DGRP_721,54.446,49.338,0.16,0.16
DGRP_727,55.714,59.323,0.96,0.52
DGRP_73,42.824,34.970,0.92,0.44
DGRP_730,36.435,34.955,0.94,0.56
DGRP_732,46.594,49.371,0.66,0.94
DGRP_737,38.449,47.855,0.84,0.60
DGRP_738,44.636,36.656,0.96,0.48
DGRP_748,47.582,41.089,0.68,0.56
DGRP_75,52.134,51.712,0.80,0.84
DGRP_757,12.123,17.206,0.60,0.44
DGRP_761,34.286,40.129,0.44,0.40
DGRP_765,28.262,27.813,0.60,0.80
DGRP_774,44.683,51.213,0.86,0.60
DGRP_776,33.926,40.908,0.80,0.12
DGRP_783,33.901,44.292,1.00,0.54
DGRP_786,58.879,55.000,0.69,0.32
DGRP_787,40.176,38.603,0.44,0.20
DGRP_790,33.379,21.855,0.60,0.04
DGRP_796,36.406,35.338,0.80,0.36
DGRP_799,37.294,41.164,0.84,0.46
DGRP_801,40.868,41.219,0.96,0.80
DGRP_802,43.457,53.159,0.88,0.44
DGRP_804,36.493,31.754,0.76,0.64
DGRP_805,34.887,38.443,0.68,0.92
DGRP_808,27.528,32.742,0.64,0.80
DGRP_810,35.967,48.951,0.60,0.32
DGRP_812,38.359,35.297,0.36,0.68
DGRP_818,40.588,38.373,0.84,0.40
DGRP_819,24.403,40.015,0.88,0.44
DGRP_820,48.848,52.766,0.62,0.31
DGRP_821,58.765,45.379,0.64,0.08
